Decision-Maker,++,+,0,-,--,Target (Y/N),Based on,Confidence,Evidence items,Profile,Comments
Stuart McMillan (Scottish National Party) - Greenock and Inverclyde,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",15,,"2026-03-04 MOTION CO-SIGNED S6M-20992: Recognising Scottish Apprenticeship Week from 2 to 6 [no meaning line -- not placed] | 2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-11 MOTION CO-SIGNED S6M-19665: Congratulating Evie, Poppy and Violet on Being Inclu [no meaning line -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [n"
Ben Macpherson (Scottish National Party) - Edinburgh Northern and Leith,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",14,,2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-02-16 MOTION CO-SIGNED S6M-20813: Children (Withdrawal from Religious Education and Am [no meaning line -- not placed] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-21 MOTION CO-SIGNED S6M-19866: Children (Withdrawal from Religious Education and Am [no meaning line -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [n
Clare Adamson (Scottish National Party) - Motherwell and Wishaw,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",14,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-11 MOTION CO-SIGNED S6M-19665: Congratulating Evie, Poppy and Violet on Being Inclu [no meaning line -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2024-04-17 MOTION CO-SIGNED S6M-12892: Royal Society of Edinburgh Recognises Dundee Scienti [no meaning line -- not placed] | 2024-01-30 SPOKE: European Union ""A series of 10 events has now been held by the RSE a"
Jamie Hepburn (Scottish National Party) - Cumbernauld and Kilsyth,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",14,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-11 MOTION CO-SIGNED S6M-19665: Congratulating Evie, Poppy and Violet on Being Inclu [no meaning line -- not placed] | 2025-09-02 MOTION PROPOSED S6M-18698: Stage 1 Timetable [no meaning line -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-17 MOTION PROPOSED S6M-18003: Business Programme [no meaning line -- not placed] | 2025-05-06 MOTION PROPOSED S6M-"
Kenneth Gibson (No Party Affiliation) - Cunninghame North,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",14,,2026-03-04 MOTION CO-SIGNED S6M-20992: Recognising Scottish Apprenticeship Week from 2 to 6 [no meaning line -- not placed] | 2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [no meaning line -- not placed] | 2024-04-17 MOTION CO-SIGNED S6M-12892: Royal Society of Edinburgh Recognises Dundee Scienti [n
Angela Constance (Scottish National Party) - Almond Valley,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",13,,"2026-03-23 MOTION PROPOSED S6M-21179: Crime and Policing Bill - UK Legislation [no meaning line -- not placed] | 2026-02-25 SPOKE: Criminal Justice Committee -- Crime and Poli ""Thank you, convener. I welcome the opportunity to discuss the supplementary legislative co"" [activity, not direction] | 2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE NOT VOTED: S6M-20099 (Children (Withdrawal from Religious Education an) [absence/abstention -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 SPOKE: Group-based Child Sexual Exploitation and Ab ""I am grateful to Martin Whitfield for giving way. I advise him and others that, when I loo"" [activity, not direction] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parent"
Jackie Dunbar (Scottish National Party) - Aberdeen Donside,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",13,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-11 MOTION CO-SIGNED S6M-19665: Congratulating Evie, Poppy and Violet on Being Inclu [no meaning line -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-24 SPOKE: Education (Scotland) Bill: Stage 3 ""Has the member engaged with people in the home education community on what he is putting f"" [activity, not direction] | 2025-06-16 MOTION CO-SIGNED S6M-17985:"
Ivan McKee (Scottish National Party) - Glasgow Provan,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",12,,2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE NOT VOTED: S6M-20099 (Children (Withdrawal from Religious Education an) [absence/abstention -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE NOT VOTED: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [absence/abstention -- not placed] | 2024-04-17 MOTION CO-SIGNED S6M-12892: Royal Society of Edinburgh Recognises Dundee Scienti [no meaning line -- not placed] | 2024-01-12 MOTION CO-SIGNED S6M-11864: The Economic Contribution of the Third Sector in Sco [no meaning line -- not placed]
Keith Brown (Scottish National Party) - Clackmannanshire and Dunblane,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",12,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2026-01-08 SPOKE: Constitution, Europe, External Affairs and C ""This is my last comment—it is not a question. In 2002, the Scottish Executive held a consu"" [activity, not direction] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE NOT VOTED: S6M-20099 (Children (Withdrawal from Religious Education an) [absence/abstention -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Le"
Bob Doris (Scottish National Party) - Glasgow Maryhill and Springburn,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",11,,2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [no meaning line -- not placed]
Clare Haughey (Scottish National Party) - Rutherglen,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",11,,"MIXED RECORD: directional evidence on both sides -- read the acts, not the column | 2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE NO: S6M-19866 (Children (Withdrawal from Religious Education an) [+1: Opposed the Bill's general principles at Stage 1 -- before amendment, on the principle itself.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [no meaning line -- not placed]"
Emma Roddick (Scottish National Party) - Highlands and Islands,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",11,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE NOT VOTED: S6M-19866 (Children (Withdrawal from Religious Education an) [absence/abstention -- not placed] | 2025-09-18 SPOKE: Portfolio Question Time ""To ask the Scottish Government for what reason the Children (Withdrawal from Religious Edu"" [activity, not direction] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed]"
George Adam (Scottish National Party) - Paisley,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",11,,2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [no meaning line -- not placed]
Jim Fairlie (Scottish National Party) - Perthshire South and Kinross-shire,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",11,,2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2024-01-12 MOTION CO-SIGNED S6M-11864: The Economic Contribution of the Third Sector in Sco [no meaning line -- not placed]
"Maree Todd (Scottish National Party) - Caithness, Sutherland and Ross",,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",11,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed]"
Neil Gray (Scottish National Party) - Airdrie and Shotts,,,,,x,,"a vote, 7 months ago","strong (recorded vote, human-confirmed meaning line)",11,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE NOT VOTED: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [absence/abstention -- not placed]"
