Decision-Maker,++,+,0,-,--,Target (Y/N),Based on,Confidence,Evidence items,Profile,Comments
Liam McArthur (Scottish Liberal Democrats) - Orkney Islands,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",12,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""Single-sex Spaces (Public Sector)"" [activity, not direction] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""Single-sex Spaces (Public Sector)"" [activity, not direction] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""Single-sex Spaces (Public Sector)"" [activity, not direction] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""Single-sex Spaces (Public Sector)"" [activity, not direction] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""Single-sex Spaces (Public Sector)"" [activity, not direction] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""Single-sex Spaces (Public Sector)"" [activity, not direction] | 2025-03-12 SPOKE: Portfolio Question Time ""I note that Karen Adam is not in the chamber to ask question 8, so I cannot call it. That "" [activity, not direction] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from "
Alex Cole-Hamilton (Scottish Liberal Democrats) - Edinburgh North Western,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",10,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-05-27 SPOKE: Urgent Question ""Christine Grahame suggests that the decision was taken on the basis of the need to balance"" [activity, not direction] | 2025-04-28 MOTION PROPOSED S6M-17358: Impact of Traveller Encampments and Local Authority  [no meaning line -- not placed] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""Single-sex Spaces (Public Sector)"" [activity, not direction] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""Single-sex Spaces (Public Sector)"" [activity, not direction] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""I must make some progress, I fear. The area of policy that we are debating this afternoon "" [activity, not direction] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Mark Ruskell (Scottish Green Party) - Mid Scotland and Fife,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",9,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2026-06-02 SPOKE: Summer of Sport ""It would be as exciting as the Olympics.For my part, I have just spent another slightly te"" [activity, not direction] | 2026-02-17 QUESTION S6W-43784: ""To ask the Scottish Government, in light of the UK Supreme Court’s judgment in For Women S"" [activity, not direction] | 2026-02-17 QUESTION S6W-43783: ""To ask the Scottish Government what action it is taking to support youth organisations to "" [activity, not direction] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-13 SPOKE: Portfolio Question Time ""I appreciate the sentiment of that response from the cabinet secretary, but the LGBTQ+ com"" [activity, not direction] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2025-03-12 VOTE ABSTAIN: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [absence/abstention -- not placed] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Neil Gray (Scottish National Party) - Airdrie,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",8,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2026-01-29 SPOKE: General Question Time ""The outcome of the Darlington employment tribunal is a matter for the NHS trust and the cl"" [activity, not direction] | 2026-01-21 SPOKE: Portfolio Question Time ""There are several elements in Ms White’s question. I have met Karen Titchener, the Patient"" [activity, not direction] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-04-02 SPOKE: Portfolio Question Time ""That is a matter for individual boards, which must ensure that all their facilities comply"" [activity, not direction] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Clare Adamson (Scottish National Party) - Motherwell and Wishaw,,,,x,,,"a vote, 17 months ago","strong (recorded vote, human-confirmed meaning line)",7,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NOT VOTED: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-06-19 MOTION PROPOSED S6M-18039: Congratulations to Braidhurst High School on Winning [no meaning line -- not placed] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-11-13 MOTION PROPOSED S6M-15441: The Changing Rooms, Motherwell FC [no meaning line -- not placed] | 2024-04-17 VOTE NOT VOTED: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [absence/abstention -- not placed]"
Gillian Mackay (Scottish Green Party) - Central Scot and Lothians West,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",7,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2025-03-12 VOTE ABSTAIN: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [absence/abstention -- not placed] | 2024-05-08 SPOKE: Gender Identity Services for Children and Yo ""Gender Identity Services for Children and Young People (Cass Review)"" [activity, not direction] | 2024-05-07 MOTION PROPOSED S6M-13090.3: Implementing the Cass Review in Scotland [no meaning line -- not placed] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Gillian Martin (Scottish National Party) - Aberdeenshire East,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",7,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-09-17 MOTION PROPOSED S6M-18944: Equality Act 2010 (Specification of Public Authoriti [no meaning line -- not placed] | 2025-09-17 MOTION PROPOSED S6M-18943: Equality Act 2010 (Specific Duties) (Scotland) Amend [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Jamie Hepburn (Scottish National Party) - Cumbernauld and Kilsyth,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",7,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-05-28 MOTION PROPOSED S6M-13397: Approval of SSI [no meaning line -- not placed] | 2024-05-28 MOTION PROPOSED S6M-13396: Approval of SSI [no meaning line -- not placed] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Jenni Minto (Scottish National Party) - Argyll and Bute,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",7,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-19 SPOKE: Sexual Violence (Hospitals) ""A number of members have commented on single-sex spaces for women in hospitals. Jackie Bai"" [activity, not direction] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-09-03 SPOKE: Gender Identity Healthcare for Young People ""Furthermore, in August, the chief scientist for health for the Scottish Government confirm"" [activity, not direction] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Jenny Gilruth (Scottish National Party) - Mid Fife and Glenrothes,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",7,,"2026-06-24 VOTE NOT VOTED: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-10-09 SPOKE: Portfolio Question Time ""Under the Education (Scotland) Act 1980, education authorities have the statutory responsi"" [activity, not direction] | 2025-09-30 SPOKE: Urgent Question ""It is important to say that we have been clear since the Supreme Court’s ruling that we ac"" [activity, not direction] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Patrick Harvie (Scottish Green Party) - Glasgow,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",7,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-05-27 SPOKE: Urgent Question ""The cross-party letter, which has been published online, has the support of 17 members fro"" [activity, not direction] | 2025-04-29 SPOKE: Topical Question Time ""I was about to ask whether the cabinet secretary acknowledges the extraordinary degree of "" [activity, not direction] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2025-03-12 VOTE ABSTAIN: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [absence/abstention -- not placed] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Ariane Burgess (Scottish Green Party) - Highlands and Islands,,,,x,,,"a vote, 17 months ago","strong (recorded vote, human-confirmed meaning line)",6,,"2026-07-21 QUESTION S7W-01897: ""To ask the Scottish Government what action it takes to meet its duties under Part 11 of th"" [activity, not direction] | 2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NOT VOTED: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2025-03-12 VOTE ABSTAIN: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [absence/abstention -- not placed] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Ben Macpherson (Scottish National Party) - Edinburgh North Eastern and Leith,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-08-21 MOTION PROPOSED S6M-18579: Leith Academy Achieves LGBT Charter Gold Award [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Clare Haughey (Scottish National Party) - Rutherglen and Cambuslang,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""The law functions in two ways. A policy that does not allow trans people to access single-"" [activity, not direction] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Collette Stevenson (Scottish National Party) - East Kilbride,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,CONFLICTING SIGNALS - review all evidence | 2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE NO: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [+1: Refused to ratify the motion once its single-sex protections had been stripped -- including five SNP rebels.] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed] | 2024-02-28 MOTION PROPOSED S6M-12342: Shining a Light on Domestic Abuse in LGBT+ History M [no meaning line -- not placed]
David Torrance (Scottish National Party) - Kirkcaldy,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,2026-06-24 VOTE NOT VOTED: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE NOT VOTED: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [absence/abstention -- not placed] | 2025-03-12 VOTE NOT VOTED: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [absence/abstention -- not placed] | 2024-06-13 MOTION PROPOSED S6M-13627: Congratulating Nadia Przekwas on Success at GB Junio [no meaning line -- not placed] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
George Adam (Scottish National Party) - Paisley,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2026-06-23 QUESTION S7W-01252: ""To ask the Scottish Government whether it will provide an update on the recent Court of Se"" [activity, not direction] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Jackie Dunbar (Scottish National Party) - Aberdeen Donside,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,2026-08-10 MOTION PROPOSED S7M-00826: Aberdeen International Airport Becomes Stoma-friendl [no meaning line -- not placed] | 2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE NOT VOTED: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [absence/abstention -- not placed] | 2025-03-12 VOTE NOT VOTED: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [absence/abstention -- not placed] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Karen Adam (Scottish National Party) - Banffshire and Buchan Coast,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed] | 2024-03-26 SPOKE: Gender Representation on Public Boards (Amen ""For example, For Women Scotland questioned what discussion there could be on the minister’"" [activity, not direction]"
Maree Todd (Scottish National Party) - Highlands and Islands,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,"2026-06-24 VOTE NOT VOTED: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-05-08 SPOKE: Gender Identity Services for Children and Yo ""Gender Identity Services for Children and Young People (Cass Review)"" [activity, not direction] | 2024-04-17 VOTE NOT VOTED: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [absence/abstention -- not placed]"
Marie McNair (Scottish National Party) - Clydebank and Milngavie,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,"2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2025-03-12 SPOKE: Single-sex Spaces (Public Sector) ""I support policies such as the equally safe strategy, which sets out a vision of “a strong"" [activity, not direction] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]"
Paul McLennan (Scottish National Party) - East Lothian Coast and Lammermuirs,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-11-04 MOTION PROPOSED S6M-19547: Recognising Transgender Awareness Week and Transgend [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Willie Rennie (Scottish Liberal Democrats) - Fife North East,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",6,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-04-22 MOTION PROPOSED S6M-17275: Fife Thistle AFC 30th Anniversary [no meaning line -- not placed] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
