speaker,party,seat,direction,onside_confirmed,rose_at_london,start_utc,end_utc,seconds,footage_link,hansard_link
Torcuil Crichton,Lab,Na h-Eileanan an Iar,With us,yes,10:37:58,2026-09-11T09:37:58Z,2026-09-11T09:38:39Z,40,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:03:14,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B6A65030-3348-4345-876F-F30AA6DF51D9
Torcuil Crichton,Lab,Na h-Eileanan an Iar,With us,yes,10:45:50,2026-09-11T09:45:50Z,2026-09-11T09:45:57Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:11:06,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B6A65030-3348-4345-876F-F30AA6DF51D9
Kit Malthouse,Con,North West Hampshire,"Against us, strongly",no,10:43:00,2026-09-11T09:43:00Z,2026-09-11T09:43:42Z,42,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:08:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B9AF1344-9608-4DAC-9C53-491E59EDB462
Kit Malthouse,Con,North West Hampshire,"Against us, strongly",no,10:43:50,2026-09-11T09:43:50Z,2026-09-11T09:44:29Z,39,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:09:06,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B9AF1344-9608-4DAC-9C53-491E59EDB462
Kit Malthouse,Con,North West Hampshire,"Against us, strongly",no,10:45:06,2026-09-11T09:45:06Z,2026-09-11T09:45:50Z,44,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:10:22,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B9AF1344-9608-4DAC-9C53-491E59EDB462
Kit Malthouse,Con,North West Hampshire,"Against us, strongly",no,10:45:57,2026-09-11T09:45:57Z,2026-09-11T09:49:00Z,182,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:11:13,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B9AF1344-9608-4DAC-9C53-491E59EDB462
Kit Malthouse,Con,North West Hampshire,"Against us, strongly",no,14:14:56,2026-09-11T13:14:56Z,2026-09-11T13:15:09Z,13,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:40:12,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B9AF1344-9608-4DAC-9C53-491E59EDB462
Jess Asato,Lab,Lowestoft,Neutral or unclear,yes,10:43:42,2026-09-11T09:43:42Z,2026-09-11T09:43:50Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:08:58,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8972DB3A-5AB9-4E8C-B66C-ABE3AEAA9A7F
Jess Asato,Lab,Lowestoft,Neutral or unclear,yes,11:18:07,2026-09-11T10:18:07Z,2026-09-11T10:18:15Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:43:23,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8972DB3A-5AB9-4E8C-B66C-ABE3AEAA9A7F
Jess Asato,Lab,Lowestoft,Neutral or unclear,yes,11:21:33,2026-09-11T10:21:33Z,2026-09-11T10:21:41Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:46:49,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8972DB3A-5AB9-4E8C-B66C-ABE3AEAA9A7F
Jess Asato,Lab,Lowestoft,Neutral or unclear,yes,11:27:06,2026-09-11T10:27:06Z,2026-09-11T10:27:18Z,12,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:52:22,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8972DB3A-5AB9-4E8C-B66C-ABE3AEAA9A7F
Jess Asato,Lab,Lowestoft,Neutral or unclear,yes,11:39:56,2026-09-11T10:39:56Z,2026-09-11T10:40:04Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:05:12,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8972DB3A-5AB9-4E8C-B66C-ABE3AEAA9A7F
Jess Asato,Lab,Lowestoft,Neutral or unclear,yes,11:44:35,2026-09-11T10:44:35Z,2026-09-11T10:44:42Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:09:51,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8972DB3A-5AB9-4E8C-B66C-ABE3AEAA9A7F
Jess Asato,Lab,Lowestoft,Neutral or unclear,yes,11:50:51,2026-09-11T10:50:51Z,2026-09-11T10:51:00Z,9,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:16:07,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8972DB3A-5AB9-4E8C-B66C-ABE3AEAA9A7F
Jess Asato,Lab,Lowestoft,Neutral or unclear,yes,13:04:18,2026-09-11T12:04:18Z,2026-09-11T12:04:25Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:29:34,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8972DB3A-5AB9-4E8C-B66C-ABE3AEAA9A7F
Sir Jeremy Wright,Con,Kenilworth and Southam,Neutral or unclear,yes,10:44:29,2026-09-11T09:44:29Z,2026-09-11T09:45:06Z,36,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:09:45,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6FB5ECE7-9ED2-458B-B484-CD5316290473
Ashley Dalton,Lab,West Lancashire,"With us, strongly",yes,10:49:00,2026-09-11T09:49:00Z,2026-09-11T09:55:58Z,418,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:14:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B2BF97D5-6BF1-4BC4-AA24-E8ACB09E4579
Ashley Dalton,Lab,West Lancashire,"With us, strongly",yes,10:56:05,2026-09-11T09:56:05Z,2026-09-11T09:58:00Z,114,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:21:21,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B2BF97D5-6BF1-4BC4-AA24-E8ACB09E4579
Pippa Heylings,LD,South Cambridgeshire,Against us,no,10:58:00,2026-09-11T09:58:00Z,2026-09-11T10:03:45Z,345,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:23:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F3EB5383-79F7-4ECD-ACAF-592E1035AF9E
Josh Fenton-Glynn,Lab,Calder Valley,With us,yes,11:04:00,2026-09-11T10:04:00Z,2026-09-11T10:05:41Z,101,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:29:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-946F9A0B-CE18-4AA2-AE71-1F24E99C3941
Josh Fenton-Glynn,Lab,Calder Valley,With us,yes,11:05:46,2026-09-11T10:05:46Z,2026-09-11T10:06:13Z,27,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:31:02,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-946F9A0B-CE18-4AA2-AE71-1F24E99C3941
Josh Fenton-Glynn,Lab,Calder Valley,With us,yes,11:06:20,2026-09-11T10:06:20Z,2026-09-11T10:07:32Z,72,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:31:36,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-946F9A0B-CE18-4AA2-AE71-1F24E99C3941
Josh Fenton-Glynn,Lab,Calder Valley,With us,yes,11:07:39,2026-09-11T10:07:39Z,2026-09-11T10:10:00Z,140,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:32:55,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-946F9A0B-CE18-4AA2-AE71-1F24E99C3941
Sir Bernard Jenkin,Con,Harwich and North Essex,"With us, strongly",yes,11:10:00,2026-09-11T10:10:00Z,2026-09-11T10:13:47Z,227,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:35:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-47B5A629-42F8-477C-87E0-BFCA61BFDE95
Layla Moran,LD,Oxford West and Abingdon,"Against us, strongly",no,11:19:00,2026-09-11T10:19:00Z,2026-09-11T10:21:33Z,153,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:44:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-AE92B8ED-A368-4BE1-A032-39766E68CCED
Layla Moran,LD,Oxford West and Abingdon,"Against us, strongly",no,11:21:41,2026-09-11T10:21:41Z,2026-09-11T10:24:21Z,160,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:46:57,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-AE92B8ED-A368-4BE1-A032-39766E68CCED
Andrew Lewin,Lab,Welwyn Hatfield,"Against us, strongly",no,11:25:00,2026-09-11T10:25:00Z,2026-09-11T10:25:45Z,45,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:50:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-50894722-B298-4894-9FEE-E34ECDE9AE56
Andrew Lewin,Lab,Welwyn Hatfield,"Against us, strongly",no,11:25:59,2026-09-11T10:25:59Z,2026-09-11T10:26:32Z,33,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:51:15,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-50894722-B298-4894-9FEE-E34ECDE9AE56
Andrew Lewin,Lab,Welwyn Hatfield,"Against us, strongly",no,11:26:41,2026-09-11T10:26:41Z,2026-09-11T10:27:06Z,24,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:51:57,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-50894722-B298-4894-9FEE-E34ECDE9AE56
Andrew Lewin,Lab,Welwyn Hatfield,"Against us, strongly",no,11:27:18,2026-09-11T10:27:18Z,2026-09-11T10:27:35Z,16,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:52:34,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-50894722-B298-4894-9FEE-E34ECDE9AE56
Andrew Lewin,Lab,Welwyn Hatfield,"Against us, strongly",no,11:27:41,2026-09-11T10:27:41Z,2026-09-11T10:28:35Z,53,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:52:57,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-50894722-B298-4894-9FEE-E34ECDE9AE56
Andrew Lewin,Lab,Welwyn Hatfield,"Against us, strongly",no,11:28:41,2026-09-11T10:28:41Z,2026-09-11T10:30:00Z,78,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:53:57,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-50894722-B298-4894-9FEE-E34ECDE9AE56
Sarah Smith,Lab,Hyndburn,With us,yes,11:25:45,2026-09-11T10:25:45Z,2026-09-11T10:25:59Z,13,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:51:01,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-2FEFD060-B502-4E10-B0E9-5A123E52660E
Sarah Smith,Lab,Hyndburn,With us,yes,12:22:18,2026-09-11T11:22:18Z,2026-09-11T11:22:26Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:47:34,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-2FEFD060-B502-4E10-B0E9-5A123E52660E
Sarah Smith,Lab,Hyndburn,With us,yes,12:33:00,2026-09-11T11:33:00Z,2026-09-11T11:35:15Z,135,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:58:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-2FEFD060-B502-4E10-B0E9-5A123E52660E
Sarah Smith,Lab,Hyndburn,With us,yes,12:35:49,2026-09-11T11:35:49Z,2026-09-11T11:40:00Z,250,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:01:05,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-2FEFD060-B502-4E10-B0E9-5A123E52660E
David Smith,Lab,North Northumberland,Neutral or unclear,yes,11:27:35,2026-09-11T10:27:35Z,2026-09-11T10:27:41Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:52:51,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-775D7B32-6389-4945-836F-D18FF9107895
David Smith,Lab,North Northumberland,Neutral or unclear,yes,12:12:35,2026-09-11T11:12:35Z,2026-09-11T11:12:42Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:37:51,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-775D7B32-6389-4945-836F-D18FF9107895
Rachael Maskell,Lab/Co-op,York Central,With us,yes,11:28:35,2026-09-11T10:28:35Z,2026-09-11T10:28:41Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:53:51,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F9D4406E-6376-420C-BBDA-CBE4F3EEB625
Rachael Maskell,Lab/Co-op,York Central,With us,yes,11:31:46,2026-09-11T10:31:46Z,2026-09-11T10:32:23Z,37,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:57:02,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F9D4406E-6376-420C-BBDA-CBE4F3EEB625
Dr Andrew Murrison,Con,South West Wiltshire,"With us, strongly",yes,11:30:00,2026-09-11T10:30:00Z,2026-09-11T10:31:46Z,106,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:55:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A8410DAA-4AA5-4FEB-8B3F-1C26E3CF90B7
Dr Andrew Murrison,Con,South West Wiltshire,"With us, strongly",yes,11:32:23,2026-09-11T10:32:23Z,2026-09-11T10:35:45Z,202,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:57:39,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A8410DAA-4AA5-4FEB-8B3F-1C26E3CF90B7
Dr Andrew Murrison,Con,South West Wiltshire,"With us, strongly",yes,11:35:53,2026-09-11T10:35:53Z,2026-09-11T10:37:45Z,112,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:01:09,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A8410DAA-4AA5-4FEB-8B3F-1C26E3CF90B7
Lizzi Collinge,Lab,Morecambe and Lunesdale,Neutral or unclear,no,11:35:45,2026-09-11T10:35:45Z,2026-09-11T10:35:53Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:01:01,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-144D25D7-87FD-41F8-B046-D9B35407846C
Lizzi Collinge,Lab,Morecambe and Lunesdale,Neutral or unclear,no,12:30:28,2026-09-11T11:30:28Z,2026-09-11T11:31:02Z,33,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:55:44,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-144D25D7-87FD-41F8-B046-D9B35407846C
Sarah Champion,Lab,Rotherham,"Against us, strongly",no,11:38:00,2026-09-11T10:38:00Z,2026-09-11T10:39:25Z,85,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:03:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-EED54F94-B67B-4E05-8ED4-102D6662B406
Sarah Champion,Lab,Rotherham,"Against us, strongly",no,11:39:33,2026-09-11T10:39:33Z,2026-09-11T10:39:56Z,23,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:04:49,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-EED54F94-B67B-4E05-8ED4-102D6662B406
Sarah Champion,Lab,Rotherham,"Against us, strongly",no,11:40:04,2026-09-11T10:40:04Z,2026-09-11T10:42:00Z,115,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:05:20,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-EED54F94-B67B-4E05-8ED4-102D6662B406
Shivani Raja,Con,Leicester East,"With us, strongly",yes,11:42:00,2026-09-11T10:42:00Z,2026-09-11T10:44:35Z,155,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:07:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-EDF06F9D-F9C1-456F-A666-1461032275E8
Shivani Raja,Con,Leicester East,"With us, strongly",yes,11:44:42,2026-09-11T10:44:42Z,2026-09-11T10:48:50Z,247,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:09:58,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-EDF06F9D-F9C1-456F-A666-1461032275E8
Noah Law,Lab,St Austell and Newquay,Against us,no,11:49:00,2026-09-11T10:49:00Z,2026-09-11T10:49:39Z,39,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:14:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F4E0C6C0-3FEF-4DD4-82CF-DE6E4BA2F23C
Noah Law,Lab,St Austell and Newquay,Against us,no,11:50:03,2026-09-11T10:50:03Z,2026-09-11T10:50:51Z,48,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:15:19,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F4E0C6C0-3FEF-4DD4-82CF-DE6E4BA2F23C
Noah Law,Lab,St Austell and Newquay,Against us,no,11:51:00,2026-09-11T10:51:00Z,2026-09-11T10:52:38Z,98,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:16:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F4E0C6C0-3FEF-4DD4-82CF-DE6E4BA2F23C
Ms Julie Minns,Lab,Carlisle,With us,yes,11:58:00,2026-09-11T10:58:00Z,2026-09-11T11:01:52Z,232,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:23:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-54CE56D9-A367-4C30-B84D-25758E3D2341
Ms Julie Minns,Lab,Carlisle,With us,yes,12:02:00,2026-09-11T11:02:00Z,2026-09-11T11:04:07Z,127,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:27:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-54CE56D9-A367-4C30-B84D-25758E3D2341
Monica Harding,LD,Esher and Walton,"With us, strongly",yes,12:05:00,2026-09-11T11:05:00Z,2026-09-11T11:09:15Z,255,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:30:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-0F91E9A5-9684-4138-9A8C-CEAEE4F11A37
Sadik Al-Hassan,Lab,North Somerset,"Against us, strongly",no,12:10:00,2026-09-11T11:10:00Z,2026-09-11T11:12:35Z,155,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:35:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-DCBAB592-BCCE-4A4D-B323-A2337E5A7F9C
Sadik Al-Hassan,Lab,North Somerset,"Against us, strongly",no,12:12:42,2026-09-11T11:12:42Z,2026-09-11T11:13:00Z,17,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:37:58,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-DCBAB592-BCCE-4A4D-B323-A2337E5A7F9C
Mims Davies,Con,East Grinstead and Uckfield,Neutral or unclear,yes,12:13:00,2026-09-11T11:13:00Z,2026-09-11T11:17:56Z,296,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:38:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-1D335F62-83F8-4A8D-96A2-ECFACAE98DA6
Mims Davies,Con,East Grinstead and Uckfield,Neutral or unclear,yes,12:18:16,2026-09-11T11:18:16Z,2026-09-11T11:19:05Z,48,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:43:32,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-1D335F62-83F8-4A8D-96A2-ECFACAE98DA6
Mims Davies,Con,East Grinstead and Uckfield,Neutral or unclear,yes,12:19:12,2026-09-11T11:19:12Z,2026-09-11T11:21:00Z,107,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:44:28,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-1D335F62-83F8-4A8D-96A2-ECFACAE98DA6
Hilary Benn,Lab,Leeds South,"Against us, strongly",no,12:21:00,2026-09-11T11:21:00Z,2026-09-11T11:22:18Z,78,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:46:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B0E08F5B-29DC-4B6F-BF56-CBD7088E2097
Hilary Benn,Lab,Leeds South,"Against us, strongly",no,12:22:26,2026-09-11T11:22:26Z,2026-09-11T11:26:00Z,213,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:47:42,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B0E08F5B-29DC-4B6F-BF56-CBD7088E2097
Rosie Duffield,Ind,Canterbury,"With us, strongly",yes,12:26:00,2026-09-11T11:26:00Z,2026-09-11T11:28:32Z,152,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:51:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-3F3BF371-1965-4240-AB52-4BF10048168B
Rosie Duffield,Ind,Canterbury,"With us, strongly",yes,12:29:17,2026-09-11T11:29:17Z,2026-09-11T11:30:28Z,71,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:54:33,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-3F3BF371-1965-4240-AB52-4BF10048168B
Rosie Duffield,Ind,Canterbury,"With us, strongly",yes,12:31:02,2026-09-11T11:31:02Z,2026-09-11T11:33:00Z,117,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:56:18,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-3F3BF371-1965-4240-AB52-4BF10048168B
